assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,match
False,Brollan,7.656119813882848e+16,Jimpphat,7.656119885537533e+16,False,False,7.6448216,16,111,0,True,head,False,False,0,0,False,34835,karrigan,76561197989430253,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m1-ancient-p2
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,15.844783,5,25,0,False,chest,False,False,0,0,False,34860,Jimpphat,76561198855375325,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,Spinx,7.65611980633364e+16,torzsi,7.656119835573922e+16,False,False,19.676575,1,111,0,False,chest,False,False,0,0,False,34975,Twistzz,76561198016255205,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m1-ancient-p2
False,Twistzz,7.65611980162552e+16,frozen,7.656119806842277e+16,False,False,20.518627,5,24,0,False,chest,False,False,0,0,False,35024,torzsi,76561198355739212,m4a1_silencer,17293822569169354812,28991518422.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Spinx,7.65611980633364e+16,False,False,12.107044,15,109,0,True,head,False,False,0,0,True,35762,frozen,76561198068422762,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,broky,7.65611982016205e+16,False,False,20.272446,4,34,0,False,stomach,False,False,0,0,True,35770,Spinx,76561198063336407,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Spinx,7.65611980633364e+16,False,False,7.774977,0,142,0,True,head,False,False,0,0,False,39551,karrigan,76561197989430253,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Twistzz,7.65611980162552e+16,False,False,8.047238,0,19,0,False,left_leg,False,False,1,0,False,41316,Brollan,76561198138828475,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,24.125267,17,82,0,True,head,False,False,0,0,False,43657,xertioN,76561198193174134,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,broky,7.65611982016205e+16,False,False,10.8051405,1,112,0,False,left_arm,False,False,0,0,False,43766,torzsi,76561198355739212,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m1-ancient-p2
False,torzsi,7.656119835573922e+16,Jimpphat,7.656119885537533e+16,False,False,15.889712,3,27,0,False,chest,False,False,0,0,True,43998,broky,76561198201620490,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,13.443038,5,25,0,False,chest,False,False,0,0,False,45052,Jimpphat,76561198855375325,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,xertioN,7.656119819317413e+16,Spinx,7.65611980633364e+16,False,False,18.955866,1,110,0,False,chest,False,False,0,0,False,45096,frozen,76561198068422762,awp,17293822569102704649,0.0,,0,mouz-vs-faze-m1-ancient-p2
False,karrigan,7.656119798943026e+16,Twistzz,7.65611980162552e+16,False,False,17.659834,5,24,0,False,chest,False,False,0,0,False,45176,Spinx,76561198063336407,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Twistzz,7.65611980162552e+16,False,False,33.22727,15,105,0,True,head,False,False,0,0,False,50673,Brollan,76561198138828475,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Twistzz,7.65611980162552e+16,False,False,34.123013,15,106,0,True,head,False,False,0,0,False,50692,Jimpphat,76561198855375325,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,xertioN,7.656119819317413e+16,False,False,6.7130737,5,106,0,True,head,False,False,0,0,False,50934,rain,76561197997351207,tec9,17293822569118957598,40641466775.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Twistzz,7.65611980162552e+16,False,False,22.151005,4,33,0,False,stomach,False,False,0,0,True,51191,Spinx,76561198063336407,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Twistzz,7.65611980162552e+16,False,False,24.889702,15,107,0,True,head,False,False,0,0,True,51238,torzsi,76561198355739212,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,karrigan,7.656119798943026e+16,False,False,30.840853,4,23,0,False,chest,False,False,0,0,False,52002,xertioN,76561198193174134,m4a1_silencer,17293822569179119676,44892306957.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,broky,7.65611982016205e+16,False,False,24.431469,0,113,0,False,right_arm,False,False,0,0,False,55867,xertioN,76561198193174134,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Spinx,7.65611980633364e+16,False,False,10.380604,6,169,0,True,head,False,False,0,0,False,56369,rain,76561197997351207,deagle,17293822569105129473,44281822131.0,,0,mouz-vs-faze-m1-ancient-p2
False,rain,7.65611979973512e+16,broky,7.65611982016205e+16,False,False,17.807531,0,142,0,False,stomach,False,False,0,0,False,56688,Spinx,76561198063336407,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m1-ancient-p2
False,Spinx,7.65611980633364e+16,Jimpphat,7.656119885537533e+16,False,False,16.763372,1,40,0,False,chest,False,False,0,0,False,57178,broky,76561198201620490,deagle,17293822569105129473,44403672075.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,torzsi,7.656119835573922e+16,False,False,19.687025,4,83,0,True,head,False,False,0,0,False,57465,Twistzz,76561198016255205,tec9,17293822569127215134,20141595008.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,frozen,7.656119806842277e+16,False,False,15.752922,0,21,0,False,chest,False,False,2,0,False,57485,torzsi,76561198355739212,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Jimpphat,7.656119885537533e+16,False,False,18.057829,5,154,0,True,head,False,False,0,0,False,57559,karrigan,76561197989430253,deagle,17293822569105129473,44403672075.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,frozen,7.656119806842277e+16,False,False,8.68565,0,45,0,False,stomach,False,False,0,0,False,58137,Jimpphat,76561198855375325,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Brollan,7.656119813882848e+16,False,False,8.331696,4,23,0,False,chest,False,False,0,0,False,58302,frozen,76561198068422762,m4a1,17293822569184952336,30149111559.0,,0,mouz-vs-faze-m1-ancient-p2
False,,,Wicadia,7.656119881251392e+16,False,False,16.261599,0,113,0,True,head,False,False,0,0,True,3229,rain,76561197997351207,elite,17293822569143664642,14072342322.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,28.39701,0,83,0,True,head,False,False,0,0,False,4235,jottAAA,76561198410750263,glock,17293822569105850372,42793691672.0,,0,aurora-vs-faze-m3-dust2
False,,,woxic,7.65611980834855e+16,False,False,26.479807,0,115,0,True,head,False,False,0,0,False,4396,frozen,76561198068422762,hkp2000,17293822569116532768,46402365308.0,,0,aurora-vs-faze-m3-dust2
False,rain,7.65611979973512e+16,karrigan,7.656119798943026e+16,False,False,25.211655,0,87,0,True,head,False,False,0,0,False,4549,woxic,76561198083485506,glock,17293822569105195012,18469951349.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,12.994762,0,102,0,True,head,False,False,0,0,False,4632,MAJ3R,76561197967432889,glock,17293822569102704644,0.0,,0,aurora-vs-faze-m3-dust2
False,,,Twistzz,7.65611980162552e+16,False,False,11.962411,0,103,0,True,head,False,False,0,0,False,4701,Wicadia,76561198812513923,glock,17293822569183117316,34920592806.0,,0,aurora-vs-faze-m3-dust2
False,frozen,7.656119806842277e+16,karrigan,7.656119798943026e+16,False,False,28.045881,0,84,0,True,head,False,False,0,0,False,4762,XANTARES,76561198044118796,glock,17293822569105195012,18469951349.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,13.291121,0,141,0,True,head,False,False,0,0,False,8888,XANTARES,76561198044118796,ak47,17293822569102704647,0.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,10.557592,15,110,0,True,head,False,False,0,0,False,9306,Wicadia,76561198812513923,ak47,17293822569102704647,0.0,,0,aurora-vs-faze-m3-dust2
True,rain,7.65611979973512e+16,frozen,7.656119806842277e+16,False,False,25.916029,0,14,0,False,left_leg,False,False,0,0,False,9990,woxic,76561198083485506,mac10,17293822569105588241,34469829485.0,,0,aurora-vs-faze-m3-dust2
False,,,jottAAA,7.656119841075026e+16,False,False,16.568233,1,22,0,False,chest,False,False,0,0,False,11058,frozen,76561198068422762,fiveseven,17293822569154084867,35252276303.0,,0,aurora-vs-faze-m3-dust2
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,30.222034,12,88,0,True,head,False,False,0,0,False,11597,jottAAA,76561198410750263,galilar,17293822569145106445,30149680710.0,,0,aurora-vs-faze-m3-dust2
False,,,rain,7.65611979973512e+16,False,False,16.287685,0,117,0,True,head,False,False,0,0,False,16508,Wicadia,76561198812513923,galilar,17293822569118826509,23735009486.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,5.5529113,0,105,0,True,head,False,False,0,0,False,18744,woxic,76561198083485506,mac10,17293822569105588241,34469829485.0,,0,aurora-vs-faze-m3-dust2
False,broky,7.65611982016205e+16,frozen,7.656119806842277e+16,False,True,4.692074,0,33,0,False,stomach,False,False,0,0,False,19297,jottAAA,76561198410750263,mac10,17293822569105588241,34469829485.0,,0,aurora-vs-faze-m3-dust2
False,,,rain,7.65611979973512e+16,False,False,37.429325,0,22,0,False,left_leg,False,False,0,0,True,19395,MAJ3R,76561197967432889,galilar,17293822569118826509,23735009486.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,13.027761,0,23,0,False,chest,False,False,0,0,False,19882,XANTARES,76561198044118796,mac10,17293822569105588241,34469829485.0,,0,aurora-vs-faze-m3-dust2
False,,,jottAAA,7.656119841075026e+16,True,False,12.583212,5,25,0,False,chest,False,False,0,0,False,24737,frozen,76561198068422762,m4a1_silencer,17293822569167192124,38669446202.0,,0,aurora-vs-faze-m3-dust2
False,frozen,7.656119806842277e+16,rain,7.65611979973512e+16,False,False,15.12001,3,22,0,False,chest,False,False,0,0,False,24889,jottAAA,76561198410750263,galilar,17293822569118826509,23735009486.0,,0,aurora-vs-faze-m3-dust2
False,Twistzz,7.65611980162552e+16,broky,7.65611982016205e+16,False,False,23.910463,3,27,0,False,chest,False,False,0,0,False,24918,Wicadia,76561198812513923,ak47,17293822569102704647,0.0,,0,aurora-vs-faze-m3-dust2
False,,,woxic,7.65611980834855e+16,False,False,47.705036,5,432,0,True,head,False,False,0,0,False,26917,rain,76561197997351207,awp,17293822569152249865,43945030315.0,,0,aurora-vs-faze-m3-dust2
False,,,karrigan,7.656119798943026e+16,False,False,22.114534,3,27,0,False,chest,False,False,0,0,False,36700,XANTARES,76561198044118796,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m3-dust2
False,,,rain,7.65611979973512e+16,False,False,26.665058,15,108,0,True,head,False,False,0,0,False,36758,woxic,76561198083485506,ak47,17293822569102704647,0.0,,0,aurora-vs-faze-m3-dust2
False,,,MAJ3R,7.65611979674329e+16,False,False,37.32772,16,77,0,True,head,False,False,0,0,False,36797,rain,76561197997351207,m4a1_silencer,17293822569167192124,27842276779.0,,0,aurora-vs-faze-m3-dust2
False,rain,7.65611979973512e+16,broky,7.65611982016205e+16,False,False,30.563896,1,109,0,False,chest,False,False,0,0,False,37298,MAJ3R,76561197967432889,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,36.325573,1,109,0,False,chest,False,False,0,0,False,38789,jottAAA,76561198410750263,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,14.04397,15,109,0,True,head,False,False,0,0,False,38827,Wicadia,76561198812513923,ak47,17293822569163063303,45508740520.0,,0,aurora-vs-faze-m3-dust2
False,,,Wicadia,7.656119881251392e+16,False,False,31.236664,25,285,0,True,head,False,False,0,0,False,41902,karrigan,76561197989430253,ssg08,17293822569143599144,46206854175.0,,0,aurora-vs-faze-m3-dust2
False,,,MAJ3R,7.65611979674329e+16,False,False,15.195127,17,52,0,True,head,False,False,0,0,True,42313,rain,76561197997351207,mp9,17293822569134293026,15237199682.0,,0,aurora-vs-faze-m3-dust2
False,,,Twistzz,7.65611980162552e+16,False,False,9.217952,0,127,0,True,head,False,False,0,0,False,44234,XANTARES,76561198044118796,m4a1_silencer,17293822569168306236,46563656854.0,,0,aurora-vs-faze-m3-dust2
False,Twistzz,7.65611980162552e+16,broky,7.65611982016205e+16,False,False,21.25533,4,33,0,False,stomach,False,False,0,0,True,44461,MAJ3R,76561197967432889,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,24.280024,0,26,0,False,left_leg,False,False,0,0,False,44550,Wicadia,76561198812513923,ak47,17293822569163063303,45508740520.0,,0,aurora-vs-faze-m3-dust2
False,Wicadia,7.656119881251392e+16,jottAAA,7.656119841075026e+16,False,False,16.355934,17,52,0,True,head,False,False,0,0,False,44661,frozen,76561198068422762,mp9,17293822569102704674,0.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,23.99197,1,110,0,False,chest,False,False,0,0,False,44973,woxic,76561198083485506,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m3-dust2
False,XANTARES,7.65611980441188e+16,jottAAA,7.656119841075026e+16,False,False,19.05161,5,16,0,False,stomach,False,False,0,0,False,45364,Twistzz,76561198016255205,mp9,17293822569102704674,0.0,,0,aurora-vs-faze-m3-dust2
False,woxic,7.65611980834855e+16,jottAAA,7.656119841075026e+16,False,False,17.407278,4,13,0,False,chest,False,False,0,0,False,45639,broky,76561198201620490,mp9,17293822569102704674,0.0,,0,aurora-vs-faze-m3-dust2
False,,,XANTARES,7.65611980441188e+16,False,False,16.669275,18,85,0,True,head,False,False,0,0,False,48984,rain,76561197997351207,m4a1_silencer,17293822569167192124,29725456983.0,,0,aurora-vs-faze-m3-dust2
False,,,Wicadia,7.656119881251392e+16,False,False,22.154356,6,30,0,False,stomach,False,False,0,0,False,49650,karrigan,76561197989430253,m4a1_silencer,17293822569179840572,46271408179.0,,0,aurora-vs-faze-m3-dust2
False,rain,7.65611979973512e+16,Twistzz,7.65611980162552e+16,False,False,8.951813,15,110,0,True,head,False,False,0,0,False,49981,XANTARES,76561198044118796,ak47,17293822569150152711,42656250015.0,,0,aurora-vs-faze-m3-dust2
False,,,Twistzz,7.65611980162552e+16,False,False,10.44787,15,110,0,True,head,False,False,0,0,False,50051,Wicadia,76561198812513923,ak47,17293822569150152711,42656250015.0,,0,aurora-vs-faze-m3-dust2
False,,,jottAAA,7.656119841075026e+16,False,False,29.341393,6,29,0,False,stomach,False,False,0,0,False,51097,frozen,76561198068422762,m4a1_silencer,17293822569167192124,38669446202.0,,0,aurora-vs-faze-m3-dust2
False,,,Twistzz,7.65611980162552e+16,False,False,31.192202,0,26,0,False,right_leg,False,False,0,0,False,51409,jottAAA,76561198410750263,ak47,17293822569150152711,42656250015.0,,0,aurora-vs-faze-m3-dust2
False,XANTARES,7.65611980441188e+16,MAJ3R,7.65611979674329e+16,False,False,14.460608,5,25,0,False,chest,False,False,0,0,False,52042,Twistzz,76561198016255205,m4a1_silencer,17293822569167192124,27842276779.0,,0,aurora-vs-faze-m3-dust2
False,XANTARES,7.65611980441188e+16,woxic,7.65611980834855e+16,False,False,44.401455,1,94,0,False,stomach,False,False,1,0,False,52179,broky,76561198201620490,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,10.91175,15,110,0,True,head,False,False,0,0,False,59760,MAJ3R,76561197967432889,ak47,17293822569163063303,45508740520.0,,0,aurora-vs-faze-m3-dust2
False,,,XANTARES,7.65611980441188e+16,False,False,16.450132,0,26,0,False,right_leg,False,False,0,0,True,59890,rain,76561197997351207,m4a1_silencer,17293822569168306236,46563656854.0,,0,aurora-vs-faze-m3-dust2
True,broky,7.65611982016205e+16,karrigan,7.656119798943026e+16,False,False,13.416302,15,109,0,True,head,False,False,0,0,False,59996,woxic,76561198083485506,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m3-dust2
False,,,XANTARES,7.65611980441188e+16,False,False,3.0486195,5,26,0,False,chest,False,False,0,0,False,60088,karrigan,76561197989430253,m4a1_silencer,17293822569168306236,46563656854.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,16.295525,1,111,0,False,chest,False,False,0,0,False,60290,XANTARES,76561198044118796,awp,17293822569120989193,27501792469.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,40.158127,15,104,0,True,head,False,False,0,0,False,60320,jottAAA,76561198410750263,ak47,17293822569163063303,45508740520.0,,0,aurora-vs-faze-m3-dust2
False,XANTARES,7.65611980441188e+16,Wicadia,7.656119881251392e+16,False,False,18.040916,1,110,0,False,chest,False,False,0,0,False,61157,broky,76561198201620490,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,36.806404,3,27,0,False,chest,False,False,0,0,False,61307,Wicadia,76561198812513923,ak47,17293822569163063303,45508740520.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,70.95401,0,94,0,False,stomach,False,False,1,0,False,66714,Wicadia,76561198812513923,awp,17293822569120989193,27501792469.0,,0,aurora-vs-faze-m3-dust2
False,woxic,7.65611980834855e+16,MAJ3R,7.65611979674329e+16,False,False,13.754932,6,73,0,False,chest,False,False,0,0,False,67288,karrigan,76561197989430253,ssg08,17293822569143599144,46206854175.0,,0,aurora-vs-faze-m3-dust2
False,,,XANTARES,7.65611980441188e+16,False,False,19.550034,5,24,0,False,chest,False,False,0,0,False,69405,frozen,76561198068422762,m4a1_silencer,17293822569167192124,29725456983.0,,0,aurora-vs-faze-m3-dust2
False,frozen,7.656119806842277e+16,rain,7.65611979973512e+16,False,False,31.706226,35,54,0,False,generic,False,False,0,0,False,69577,XANTARES,76561198044118796,hegrenade,,,,0,aurora-vs-faze-m3-dust2
False,woxic,7.65611980834855e+16,jottAAA,7.656119841075026e+16,False,False,3.3705132,5,111,0,True,head,False,False,0,0,False,71840,rain,76561197997351207,fiveseven,17293822569154084867,35252276303.0,,0,aurora-vs-faze-m3-dust2
False,,,jottAAA,7.656119841075026e+16,False,False,5.968795,5,106,0,True,head,False,False,0,0,False,71889,Twistzz,76561198016255205,fiveseven,17293822569154084867,35252276303.0,,0,aurora-vs-faze-m3-dust2
False,,,broky,7.65611982016205e+16,False,False,8.01412,1,112,0,False,chest,False,False,0,0,False,71970,jottAAA,76561198410750263,awp,17293822569120989193,27501792469.0,,0,aurora-vs-faze-m3-dust2
False,karrigan,7.656119798943026e+16,broky,7.65611982016205e+16,False,False,9.217702,15,110,0,True,head,False,False,0,0,False,72737,woxic,76561198083485506,ak47,17293822569150152711,42656250015.0,,0,aurora-vs-faze-m3-dust2
